Index;Elevation;Leg distance;Leg time;Leg speed;Leg course;Time;Position;Car
1008;240 м;150 м;0:00:09;60 км/ч;21.0° истина;20.03.2026 17:25;N55.86808° E60.69833°;
1009;237 м;155 м;0:00:09;62 км/ч;40.6° истина;20.03.2026 17:26;N55.86934° E60.69919°;
1010;236 м;190 м;0:00:11;62 км/ч;39.2° истина;20.03.2026 17:26;N55.87039° E60.70081°;
1011;236 м;338 м;0:00:17;72 км/ч;28.5° истина;20.03.2026 17:26;N55.87172° E60.70273°;
1012;241 м;343 м;0:00:16;77 км/ч;28.2° истина;20.03.2026 17:26;N55.87438° E60.70531°;
1013;245 м;318 м;0:00:15;76 км/ч;28.6° истина;20.03.2026 17:26;N55.87710° E60.70790°;
1014;251 м;298 м;0:00:14;77 км/ч;28.7° истина;20.03.2026 17:27;N55.87961° E60.71034°;
1015;254 м;321 м;0:00:15;77 км/ч;28.5° истина;20.03.2026 17:27;N55.88196° E60.71263°;
1016;249 м;362 м;0:00:17;77 км/ч;28.4° истина;20.03.2026 17:27;N55.88449° E60.71508°;
1017;242 м;275 м;0:00:13;76 км/ч;31.0° истина;20.03.2026 17:27;N55.88735° E60.71784°;
1018;253 м;237 м;0:00:12;71 км/ч;37.4° истина;20.03.2026 17:28;N55.88946° E60.72010°;
1019;251 м;231 м;0:00:13;64 км/ч;38.9° истина;20.03.2026 17:28;N55.89116° E60.72241°;
1020;249 м;197 м;0:00:13;55 км/ч;38.5° истина;20.03.2026 17:28;N55.89277° E60.72473°;
1021;245 м;185 м;0:00:14;48 км/ч;36.6° истина;20.03.2026 17:28;N55.89416° E60.72670°;
1022;244 м;156 м;0:00:12;47 км/ч;23.1° истина;20.03.2026 17:29;N55.89549° E60.72847°;
1023;246 м;130 м;0:00:10;47 км/ч;7.5° истина;20.03.2026 17:29;N55.89678° E60.72945°;
1024;248 м;107 м;0:00:10;38 км/ч;358.6° истина;20.03.2026 17:29;N55.89794° E60.72972°;
1025;247 м;136 м;0:00:11;44 км/ч;1.7° истина;20.03.2026 17:29;N55.89890° E60.72968°;
1026;249 м;139 м;0:00:09;56 км/ч;17.2° истина;20.03.2026 17:29;N55.90012° E60.72974°;
1027;246 м;218 м;0:00:12;65 км/ч;24.6° истина;20.03.2026 17:29;N55.90131° E60.73040°;
1028;238 м;178 м;0:00:09;71 км/ч;18.4° истина;20.03.2026 17:30;N55.90309° E60.73185°;
1029;235 м;253 м;0:00:12;76 км/ч;12.4° истина;20.03.2026 17:30;N55.90461° E60.73275°;
1030;241 м;251 м;0:00:12;75 км/ч;11.4° истина;20.03.2026 17:30;N55.90683° E60.73362°;
1031;243 м;247 м;0:00:14;63 км/ч;12.4° истина;20.03.2026 17:30;N55.90903° E60.73442°;
1032;247 м;231 м;0:00:15;55 км/ч;13.1° истина;20.03.2026 17:30;N55.91120° E60.73527°;
1033;248 м;209 м;0:00:13;58 км/ч;13.9° истина;20.03.2026 17:31;N55.91322° E60.73611°;
1034;251 м;80 м;0:00:05;58 км/ч;34.1° истина;20.03.2026 17:31;N55.91504° E60.73692°;
1035;246 м;169 м;0:00:10;61 км/ч;58.8° истина;20.03.2026 17:31;N55.91564° E60.73764°;
1036;244 м;215 м;0:00:11;70 км/ч;60.1° истина;20.03.2026 17:31;N55.91643° E60.73995°;
1037;241 м;211 м;0:00:10;76 км/ч;48.5° истина;20.03.2026 17:31;N55.91739° E60.74294°;
1038;239 м;213 м;0:00:10;77 км/ч;34.3° истина;20.03.2026 17:31;N55.91865° E60.74548°;
1039;241 м;298 м;0:00:14;77 км/ч;34.6° истина;20.03.2026 17:32;N55.92023° E60.74740°;
1040;242 м;320 м;0:00:15;77 км/ч;43.1° истина;20.03.2026 17:32;N55.92243° E60.75011°;
1041;247 м;256 м;0:00:12;77 км/ч;38.9° истина;20.03.2026 17:32;N55.92453° E60.75363°;
1042;247 м;278 м;0:00:13;77 км/ч;39.1° истина;20.03.2026 17:32;N55.92632° E60.75621°;
1043;248 м;298 м;0:00:14;77 км/ч;45.0° истина;20.03.2026 17:33;N55.92826° E60.75902°;
1044;248 м;211 м;0:00:10;76 км/ч;38.4° истина;20.03.2026 17:33;N55.93015° E60.76239°;
1045;243 м;254 м;0:00:12;76 км/ч;25.2° истина;20.03.2026 17:33;N55.93163° E60.76449°;
1046;238 м;298 м;0:00:14;77 км/ч;27.4° истина;20.03.2026 17:33;N55.93370° E60.76623°;
1047;235 м;277 м;0:00:13;77 км/ч;40.3° истина;20.03.2026 17:33;N55.93608° E60.76843°;
1048;239 м;234 м;0:00:11;77 км/ч;42.0° истина;20.03.2026 17:34;N55.93798° E60.77130°;
1049;239 м;340 м;0:00:16;76 км/ч;40.7° истина;20.03.2026 17:34;N55.93954° E60.77381°;
1050;242 м;170 м;0:00:08;77 км/ч;41.6° истина;20.03.2026 17:34;N55.94186° E60.77737°;
1051;239 м;278 м;0:00:13;77 км/ч;41.8° истина;20.03.2026 17:34;N55.94300° E60.77918°;
1052;239 м;319 м;0:00:15;77 км/ч;48.0° истина;20.03.2026 17:34;N55.94486° E60.78216°;
1053;241 м;297 м;0:00:14;76 км/ч;49.4° истина;20.03.2026 17:35;N55.94678° E60.78596°;
1054;242 м;278 м;0:00:13;77 км/ч;48.9° истина;20.03.2026 17:35;N55.94852° E60.78958°;
1055;247 м;341 м;0:00:16;77 км/ч;49.0° истина;20.03.2026 17:35;N55.95016° E60.79294°;
1056;249 м;341 м;0:00:16;77 км/ч;49.6° истина;20.03.2026 17:35;N55.95217° E60.79707°;
1057;249 м;320 м;0:00:15;77 км/ч;48.9° истина;20.03.2026 17:36;N55.95416° E60.80123°;
1058;245 м;491 м;0:00:23;77 км/ч;49.1° истина;20.03.2026 17:36;N55.95605° E60.80510°;
1059;247 м;425 м;0:00:20;77 км/ч;49.2° истина;20.03.2026 17:36;N55.95893° E60.81105°;
1060;247 м;449 м;0:00:21;77 км/ч;49.1° истина;20.03.2026 17:37;N55.96143° E60.81622°;
1061;246 м;425 м;0:00:20;77 км/ч;52.3° истина;20.03.2026 17:37;N55.96407° E60.82166°;
1062;246 м;362 м;0:00:17;77 км/ч;59.1° истина;20.03.2026 17:37;N55.96641° E60.82707°;
1063;246 м;532 м;0:00:25;77 км/ч;61.8° истина;20.03.2026 17:38;N55.96808° E60.83205°;
1064;248 м;725 м;0:00:34;77 км/ч;61.8° истина;20.03.2026 17:38;N55.97034° E60.83957°;
1065;245 м;488 м;0:00:23;76 км/ч;59.9° истина;20.03.2026 17:39;N55.97341° E60.84983°;
1066;245 м;319 м;0:00:15;77 км/ч;47.4° истина;20.03.2026 17:39;N55.97561° E60.85660°;
1067;247 м;552 м;0:00:26;76 км/ч;45.4° истина;20.03.2026 17:39;N55.97755° E60.86037°;
1068;250 м;490 м;0:00:23;77 км/ч;45.5° истина;20.03.2026 17:40;N55.98103° E60.86669°;
1069;247 м;297 м;0:00:14;76 км/ч;46.0° истина;20.03.2026 17:40;N55.98411° E60.87230°;
1070;243 м;277 м;0:00:13;77 км/ч;45.9° истина;20.03.2026 17:40;N55.98597° E60.87573°;
1071;240 м;342 м;0:00:16;77 км/ч;45.5° истина;20.03.2026 17:40;N55.98770° E60.87893°;
1072;239 м;341 м;0:00:16;77 км/ч;45.4° истина;20.03.2026 17:41;N55.98985° E60.88285°;
1073;238 м;318 м;0:00:15;76 км/ч;45.6° истина;20.03.2026 17:41;N55.99200° E60.88675°;
1074;237 м;446 м;0:00:21;77 км/ч;45.7° истина;20.03.2026 17:41;N55.99400° E60.89040°;
1075;238 м;403 м;0:00:19;76 км/ч;45.4° истина;20.03.2026 17:42;N55.99680° E60.89553°;
1076;238 м;360 м;0:00:17;76 км/ч;45.6° истина;20.03.2026 17:42;N55.99935° E60.90014°;
1077;235 м;298 м;0:00:14;77 км/ч;45.4° истина;20.03.2026 17:42;N56.00161° E60.90428°;
1078;236 м;299 м;0:00:14;77 км/ч;45.8° истина;20.03.2026 17:42;N56.00349° E60.90768°;
1079;239 м;341 м;0:00:16;77 км/ч;45.9° истина;20.03.2026 17:43;N56.00536° E60.91113°;
1080;239 м;320 м;0:00:15;77 км/ч;45.3° истина;20.03.2026 17:43;N56.00749° E60.91506°;
1081;240 м;276 м;0:00:13;76 км/ч;45.7° истина;20.03.2026 17:43;N56.00951° E60.91871°;
1082;240 м;405 м;0:00:19;77 км/ч;45.6° истина;20.03.2026 17:43;N56.01124° E60.92189°;
1083;243 м;361 м;0:00:17;76 км/ч;45.4° истина;20.03.2026 17:44;N56.01379° E60.92654°;
1084;250 м;338 м;0:00:16;76 км/ч;45.5° истина;20.03.2026 17:44;N56.01606° E60.93067°;
1085;260 м;297 м;0:00:14;76 км/ч;45.2° истина;20.03.2026 17:44;N56.01819° E60.93455°;
1086;263 м;320 м;0:00:15;77 км/ч;45.6° истина;20.03.2026 17:44;N56.02007° E60.93794°;
1087;259 м;340 м;0:00:16;76 км/ч;45.5° истина;20.03.2026 17:45;N56.02209° E60.94161°;
1088;252 м;297 м;0:00:14;76 км/ч;45.7° истина;20.03.2026 17:45;N56.02422° E60.94551°;
1089;249 м;342 м;0:00:16;77 км/ч;46.0° истина;20.03.2026 17:45;N56.02609° E60.94894°;
1090;250 м;320 м;0:00:15;77 км/ч;45.2° истина;20.03.2026 17:45;N56.02822° E60.95289°;
1091;248 м;319 м;0:00:15;77 км/ч;45.2° истина;20.03.2026 17:46;N56.03024° E60.95654°;
1092;244 м;343 м;0:00:16;77 км/ч;45.7° истина;20.03.2026 17:46;N56.03226° E60.96018°;
1093;244 м;319 м;0:00:15;77 км/ч;45.1° истина;20.03.2026 17:46;N56.03441° E60.96412°;
1094;238 м;229 м;0:00:12;69 км/ч;46.2° истина;20.03.2026 17:47;N56.03644° E60.96776°;
1095;238 м;223 м;0:00:14;57 км/ч;46.3° истина;20.03.2026 17:47;N56.03786° E60.97041°;
1096;236 м;183 м;0:00:14;47 км/ч;46.2° истина;20.03.2026 17:47;N56.03924° E60.97300°;
1097;236 м;84 м;0:00:10;30 км/ч;47.2° истина;20.03.2026 17:47;N56.04038° E60.97513°;
1098;239 м;2 м;0:00:10;0.7 км/ч;73.7° истина;20.03.2026 17:47;N56.04089° E60.97612°;
1099;240 м;2 м;0:00:31;0.2 км/ч;247.8° истина;20.03.2026 17:48;N56.04090° E60.97615°;
1100;245 м;2 м;0:00:59;0.1 км/ч;26.7° истина;20.03.2026 17:48;N56.04089° E60.97613°;
1101;247 м;27 м;0:00:21;5 км/ч;46.5° истина;20.03.2026 17:49;N56.04091° E60.97614°;
1102;246 м;32 м;0:00:04;29 км/ч;48.0° истина;20.03.2026 17:49;N56.04107° E60.97645°;
1103;245 м;26 м;0:00:03;31 км/ч;58.8° истина;20.03.2026 17:49;N56.04127° E60.97684°;
1104;245 м;62 м;0:00:07;32 км/ч;19.8° истина;20.03.2026 17:49;N56.04139° E60.97720°;
1105;245 м;11 м;0:00:01;40 км/ч;346.6° истина;20.03.2026 17:50;N56.04191° E60.97753°;
1106;244 м;173 м;0:00:13;48 км/ч;343.9° истина;20.03.2026 17:50;N56.04200° E60.97749°;
1107;244 м;246 м;0:00:17;52 км/ч;344.7° истина;20.03.2026 17:50;N56.04350° E60.97672°;
1108;246 м;224 м;0:00:17;47 км/ч;344.3° истина;20.03.2026 17:50;N56.04563° E60.97567°;
1109;246 м;114 м;0:00:11;37 км/ч;341.6° истина;20.03.2026 17:50;N56.04757° E60.97470°;
1110;245 м;76 м;0:00:12;23 км/ч;340.9° истина;20.03.2026 17:51;N56.04854° E60.97412°;
1111;242 м;105 м;0:00:09;42 км/ч;336.6° истина;20.03.2026 17:51;N56.04919° E60.97372°;
1112;243 м;175 м;0:00:11;57 км/ч;332.0° истина;20.03.2026 17:51;N56.05005° E60.97305°;
1113;243 м;223 м;0:00:12;67 км/ч;326.4° истина;20.03.2026 17:51;N56.05144° E60.97173°;
1114;244 м;369 м;0:00:18;74 км/ч;323.9° истина;20.03.2026 17:51;N56.05311° E60.96975°;
1115;247 м;363 м;0:00:17;77 км/ч;323.3° истина;20.03.2026 17:52;N56.05579° E60.96624°;
1116;249 м;386 м;0:00:18;77 км/ч;323.0° истина;20.03.2026 17:52;N56.05841° E60.96275°;
1117;244 м;304 м;0:00:14;78 км/ч;322.4° истина;20.03.2026 17:52;N56.06117° E60.95901°;
1118;234 м;256 м;0:00:12;77 км/ч;330.4° истина;20.03.2026 17:52;N56.06334° E60.95603°;
1119;234 м;233 м;0:00:11;76 км/ч;323.3° истина;20.03.2026 17:53;N56.06534° E60.95399°;
1120;235 м;298 м;0:00:14;77 км/ч;317.7° истина;20.03.2026 17:53;N56.06702° E60.95175°;
1121;237 м;467 м;0:00:22;76 км/ч;323.3° истина;20.03.2026 17:53;N56.06900° E60.94852°;
1122;240 м;532 м;0:00:25;77 км/ч;323.0° истина;20.03.2026 17:53;N56.07236° E60.94403°;
1123;242 м;468 м;0:00:22;77 км/ч;323.4° истина;20.03.2026 17:54;N56.07618° E60.93887°;
1124;246 м;447 м;0:00:21;77 км/ч;323.3° истина;20.03.2026 17:54;N56.07956° E60.93438°;
1125;249 м;769 м;0:00:36;77 км/ч;323.2° истина;20.03.2026 17:55;N56.08277° E60.93007°;
1126;249 м;618 м;0:00:29;77 км/ч;323.1° истина;20.03.2026 17:55;N56.08830° E60.92266°;
1127;251 м;788 м;0:00:37;77 км/ч;323.3° истина;20.03.2026 17:56;N56.09274° E60.91669°;
1128;254 м;300 м;0:00:14;77 км/ч;330.1° истина;20.03.2026 17:56;N56.09841° E60.90911°;
1129;254 м;321 м;0:00:15;77 км/ч;339.7° истина;20.03.2026 17:56;N56.10075° E60.90670°;
1130;256 м;297 м;0:00:14;76 км/ч;348.1° истина;20.03.2026 17:57;N56.10345° E60.90491°;
1131;256 м;340 м;0:00:16;77 км/ч;355.3° истина;20.03.2026 17:57;N56.10606° E60.90392°;
1132;259 м;895 м;0:00:42;77 км/ч;355.8° истина;20.03.2026 17:57;N56.10911° E60.90347°;
1133;264 м;234 м;0:00:11;77 км/ч;4.6° истина;20.03.2026 17:58;N56.11712° E60.90241°;
1134;264 м;276 м;0:00:13;76 км/ч;3.2° истина;20.03.2026 17:58;N56.11922° E60.90271°;
1135;266 м;214 м;0:00:10;77 км/ч;345.1° истина;20.03.2026 17:58;N56.12169° E60.90296°;
1136;266 м;405 м;0:00:19;77 км/ч;342.3° истина;20.03.2026 17:58;N56.12355° E60.90207°;
1137;266 м;297 м;0:00:14;76 км/ч;346.3° истина;20.03.2026 17:59;N56.12702° E60.90009°;
1138;265 м;192 м;0:00:09;77 км/ч;4.5° истина;20.03.2026 17:59;N56.12962° E60.89896°;
1139;266 м;427 м;0:00:20;77 км/ч;8.4° истина;20.03.2026 17:59;N56.13134° E60.89920°;
1140;264 м;299 м;0:00:14;77 км/ч;0.9° истина;20.03.2026 18:00;N56.13513° E60.90021°;
1141;261 м;213 м;0:00:10;77 км/ч;359.5° истина;20.03.2026 18:00;N56.13782° E60.90029°;
1142;259 м;383 м;0:00:18;77 км/ч;0.1° истина;20.03.2026 18:00;N56.13973° E60.90025°;
1143;258 м;426 м;0:00:20;77 км/ч;357.0° истина;20.03.2026 18:00;N56.14318° E60.90026°;
1144;259 м;405 м;0:00:19;77 км/ч;352.6° истина;20.03.2026 18:01;N56.14700° E60.89990°;
1145;258 м;384 м;0:00:18;77 км/ч;347.6° истина;20.03.2026 18:01;N56.15061° E60.89907°;
1146;256 м;383 м;0:00:18;77 км/ч;342.3° истина;20.03.2026 18:01;N56.15398° E60.89773°;
1147;255 м;510 м;0:00:24;77 км/ч;335.9° истина;20.03.2026 18:01;N56.15726° E60.89585°;
1148;254 м;470 м;0:00:22;77 км/ч;336.0° истина;20.03.2026 18:02;N56.16144° E60.89250°;
1149;254 м;532 м;0:00:25;77 км/ч;336.0° истина;20.03.2026 18:02;N56.16530° E60.88941°;
1150;252 м;403 м;0:00:19;76 км/ч;336.1° истина;20.03.2026 18:03;N56.16967° E60.88592°;
1151;253 м;404 м;0:00:19;77 км/ч;336.2° истина;20.03.2026 18:03;N56.17298° E60.88328°;
1152;256 м;340 м;0:00:16;77 км/ч;335.8° истина;20.03.2026 18:03;N56.17630° E60.88065°;
1153;258 м;300 м;0:00:14;77 км/ч;335.9° истина;20.03.2026 18:04;N56.17909° E60.87840°;
1154;262 м;340 м;0:00:16;77 км/ч;336.0° истина;20.03.2026 18:04;N56.18155° E60.87643°;
1155;263 м;318 м;0:00:15;76 км/ч;336.3° истина;20.03.2026 18:04;N56.18434° E60.87419°;
1156;261 м;321 м;0:00:15;77 км/ч;337.0° истина;20.03.2026 18:04;N56.18696° E60.87213°;
1157;257 м;280 м;0:00:13;77 км/ч;344.5° истина;20.03.2026 18:05;N56.18961° E60.87011°;
1158;252 м;300 м;0:00:14;77 км/ч;351.6° истина;20.03.2026 18:05;N56.19203° E60.86890°;
1159;250 м;277 м;0:00:13;77 км/ч;354.8° истина;20.03.2026 18:05;N56.19470° E60.86820°;
1160;249 м;405 м;0:00:19;77 км/ч;353.9° истина;20.03.2026 18:05;N56.19718° E60.86779°;
1161;256 м;490 м;0:00:23;77 км/ч;354.8° истина;20.03.2026 18:06;N56.20079° E60.86709°;
1162;263 м;315 м;0:00:15;76 км/ч;0.6° истина;20.03.2026 18:06;N56.20518° E60.86637°;
1163;268 м;320 м;0:00:15;77 км/ч;6.7° истина;20.03.2026 18:06;N56.20801° E60.86641°;
1164;271 м;295 м;0:00:14;76 км/ч;12.8° истина;20.03.2026 18:06;N56.21086° E60.86702°;
1165;269 м;347 м;0:00:16;78 км/ч;18.5° истина;20.03.2026 18:07;N56.21345° E60.86807°;
1166;275 м;405 м;0:00:19;77 км/ч;23.9° истина;20.03.2026 18:07;N56.21640° E60.86985°;
1167;274 м;319 м;0:00:15;77 км/ч;22.1° истина;20.03.2026 18:07;N56.21973° E60.87250°;
1168;273 м;212 м;0:00:10;76 км/ч;10.2° истина;20.03.2026 18:07;N56.22238° E60.87444°;
1169;274 м;235 м;0:00:11;77 км/ч;358.6° истина;20.03.2026 18:08;N56.22426° E60.87505°;
1170;272 м;277 м;0:00:13;77 км/ч;356.6° истина;20.03.2026 18:08;N56.22637° E60.87495°;
1171;272 м;341 м;0:00:16;77 км/ч;356.6° истина;20.03.2026 18:08;N56.22886° E60.87469°;
1172;272 м;341 м;0:00:16;77 км/ч;356.7° истина;20.03.2026 18:08;N56.23192° E60.87436°;
1173;273 м;319 м;0:00:15;77 км/ч;357.0° истина;20.03.2026 18:09;N56.23497° E60.87404°;
1174;272 м;553 м;0:00:26;77 км/ч;356.7° истина;20.03.2026 18:09;N56.23783° E60.87377°;
1175;273 м;300 м;0:00:14;77 км/ч;356.7° истина;20.03.2026 18:09;N56.24279° E60.87325°;
1176;272 м;255 м;0:00:12;76 км/ч;356.7° истина;20.03.2026 18:10;N56.24548° E60.87298°;
1177;273 м;338 м;0:00:16;76 км/ч;358.7° истина;20.03.2026 18:10;N56.24776° E60.87274°;
1178;272 м;276 м;0:00:13;76 км/ч;2.7° истина;20.03.2026 18:10;N56.25080° E60.87262°;
1179;271 м;278 м;0:00:13;77 км/ч;2.3° истина;20.03.2026 18:10;N56.25328° E60.87282°;
1180;270 м;319 м;0:00:15;76 км/ч;2.4° истина;20.03.2026 18:10;N56.25577° E60.87301°;
1181;265 м;299 м;0:00:14;77 км/ч;2.6° истина;20.03.2026 18:11;N56.25863° E60.87322°;
1182;265 м;301 м;0:00:14;77 км/ч;2.6° истина;20.03.2026 18:11;N56.26131° E60.87344°;
1183;265 м;299 м;0:00:14;77 км/ч;0.1° истина;20.03.2026 18:11;N56.26401° E60.87366°;
1184;262 м;386 м;0:00:18;77 км/ч;1.5° истина;20.03.2026 18:11;N56.26670° E60.87367°;
1185;265 м;682 м;0:00:32;77 км/ч;1.7° истина;20.03.2026 18:12;N56.27017° E60.87384°;
1186;263 м;533 м;0:00:25;77 км/ч;0.3° истина;20.03.2026 18:12;N56.27629° E60.87416°;
1187;263 м;279 м;0:00:13;77 км/ч;351.0° истина;20.03.2026 18:13;N56.28108° E60.87420°;
1188;265 м;315 м;0:00:15;76 км/ч;347.4° истина;20.03.2026 18:13;N56.28355° E60.87350°;
1189;270 м;274 м;0:00:13;76 км/ч;347.7° истина;20.03.2026 18:13;N56.28631° E60.87238°;
1190;271 м;343 м;0:00:16;77 км/ч;347.9° истина;20.03.2026 18:13;N56.28872° E60.87144°;
1191;272 м;276 м;0:00:13;76 км/ч;347.6° истина;20.03.2026 18:14;N56.29173° E60.87028°;
1192;272 м;275 м;0:00:13;76 км/ч;347.9° истина;20.03.2026 18:14;N56.29415° E60.86932°;
1193;272 м;323 м;0:00:15;78 км/ч;348.6° истина;20.03.2026 18:14;N56.29656° E60.86839°;
1194;272 м;272 м;0:00:13;75 км/ч;353.8° истина;20.03.2026 18:14;N56.29941° E60.86735°;
1195;267 м;279 м;0:00:13;77 км/ч;358.8° истина;20.03.2026 18:14;N56.30184° E60.86688°;
1196;262 м;323 м;0:00:15;78 км/ч;4.5° истина;20.03.2026 18:15;N56.30435° E60.86678°;
1197;266 м;342 м;0:00:16;77 км/ч;7.1° истина;20.03.2026 18:15;N56.30724° E60.86720°;
1198;270 м;279 м;0:00:13;77 км/ч;6.9° истина;20.03.2026 18:15;N56.31029° E60.86788°;
1199;272 м;300 м;0:00:14;77 км/ч;6.9° истина;20.03.2026 18:15;N56.31278° E60.86842°;
1200;270 м;321 м;0:00:15;77 км/ч;7.2° истина;20.03.2026 18:16;N56.31545° E60.86900°;
1201;266 м;343 м;0:00:16;77 км/ч;6.2° истина;20.03.2026 18:16;N56.31831° E60.86965°;
1202;259 м;383 м;0:00:18;77 км/ч;0.0° истина;20.03.2026 18:16;N56.32137° E60.87025°;
1203;256 м;383 м;0:00:18;77 км/ч;352.8° истина;20.03.2026 18:16;N56.32481° E60.87024°;
1204;255 м;296 м;0:00:14;76 км/ч;351.5° истина;20.03.2026 18:17;N56.32822° E60.86946°;
1205;255 м;362 м;0:00:17;77 км/ч;351.6° истина;20.03.2026 18:17;N56.33085° E60.86875°;
1206;252 м;297 м;0:00:14;76 км/ч;352.9° истина;20.03.2026 18:17;N56.33407° E60.86789°;
1207;251 м;256 м;0:00:12;77 км/ч;358.0° истина;20.03.2026 18:18;N56.33671° E60.86729°;
1208;251 м;300 м;0:00:14;77 км/ч;3.2° истина;20.03.2026 18:18;N56.33901° E60.86715°;
1209;249 м;385 м;0:00:18;77 км/ч;7.7° истина;20.03.2026 18:18;N56.34170° E60.86742°;
1210;250 м;276 м;0:00:13;76 км/ч;6.9° истина;20.03.2026 18:18;N56.34513° E60.86825°;
1211;253 м;319 м;0:00:15;77 км/ч;3.2° истина;20.03.2026 18:18;N56.34760° E60.86879°;
1212;260 м;342 м;0:00:16;77 км/ч;1.3° истина;20.03.2026 18:19;N56.35046° E60.86908°;
1213;261 м;321 м;0:00:15;77 км/ч;357.3° истина;20.03.2026 18:19;N56.35353° E60.86921°;
1214;262 м;447 м;0:00:21;77 км/ч;353.1° истина;20.03.2026 18:19;N56.35641° E60.86896°;
1215;260 м;363 м;0:00:17;77 км/ч;348.4° истина;20.03.2026 18:20;N56.36040° E60.86809°;
1216;264 м;343 м;0:00:16;77 км/ч;348.8° истина;20.03.2026 18:20;N56.36359° E60.86691°;
1217;268 м;297 м;0:00:14;76 км/ч;354.2° истина;20.03.2026 18:20;N56.36662° E60.86582°;
1218;270 м;358 м;0:00:17;76 км/ч;0.9° истина;20.03.2026 18:20;N56.36927° E60.86533°;
1219;270 м;272 м;0:00:13;75 км/ч;7.9° истина;20.03.2026 18:21;N56.37249° E60.86542°;
1220;275 м;254 м;0:00:12;76 км/ч;7.7° истина;20.03.2026 18:21;N56.37491° E60.86603°;
1221;280 м;256 м;0:00:12;77 км/ч;5.6° истина;20.03.2026 18:21;N56.37717° E60.86658°;
1222;286 м;281 м;0:00:13;78 км/ч;7.1° истина;20.03.2026 18:21;N56.37946° E60.86699°;
1223;292 м;383 м;0:00:18;77 км/ч;7.6° истина;20.03.2026 18:21;N56.38196° E60.86755°;
1224;293 м;319 м;0:00:15;77 км/ч;7.5° истина;20.03.2026 18:22;N56.38537° E60.86837°;
1225;295 м;362 м;0:00:17;77 км/ч;7.4° истина;20.03.2026 18:22;N56.38821° E60.86904°;
1226;298 м;406 м;0:00:19;77 км/ч;7.6° истина;20.03.2026 18:22;N56.39144° E60.86980°;
1227;298 м;297 м;0:00:14;76 км/ч;7.5° истина;20.03.2026 18:23;N56.39505° E60.87067°;
1228;301 м;342 м;0:00:16;77 км/ч;7.4° истина;20.03.2026 18:23;N56.39770° E60.87130°;
1229;301 м;256 м;0:00:12;77 км/ч;7.0° истина;20.03.2026 18:23;N56.40075° E60.87202°;
1230;299 м;316 м;0:00:15;76 км/ч;4.2° истина;20.03.2026 18:23;N56.40303° E60.87253°;
1231;297 м;322 м;0:00:15;77 км/ч;2.6° истина;20.03.2026 18:24;N56.40586° E60.87291°;
1232;298 м;276 м;0:00:13;76 км/ч;2.9° истина;20.03.2026 18:24;N56.40875° E60.87314°;
1233;299 м;275 м;0:00:13;76 км/ч;3.1° истина;20.03.2026 18:24;N56.41123° E60.87337°;
1234;296 м;294 м;0:00:14;76 км/ч;3.0° истина;20.03.2026 18:24;N56.41369° E60.87361°;
1235;299 м;320 м;0:00:15;77 км/ч;2.9° истина;20.03.2026 18:24;N56.41633° E60.87385°;
1236;302 м;343 м;0:00:16;77 км/ч;2.9° истина;20.03.2026 18:25;N56.41921° E60.87412°;
1237;301 м;344 м;0:00:16;77 км/ч;2.3° истина;20.03.2026 18:25;N56.42229° E60.87440°;
1238;296 м;361 м;0:00:17;76 км/ч;3.0° истина;20.03.2026 18:25;N56.42537° E60.87462°;
1239;299 м;255 м;0:00:12;76 км/ч;2.8° истина;20.03.2026 18:26;N56.42861° E60.87493°;
1240;306 м;297 м;0:00:14;76 км/ч;2.8° истина;20.03.2026 18:26;N56.43090° E60.87513°;
1241;315 м;320 м;0:00:15;77 км/ч;2.3° истина;20.03.2026 18:26;N56.43357° E60.87537°;
1242;321 м;279 м;0:00:13;77 км/ч;2.7° истина;20.03.2026 18:26;N56.43644° E60.87558°;
1243;322 м;385 м;0:00:18;77 км/ч;3.0° истина;20.03.2026 18:26;N56.43894° E60.87579°;
1244;319 м;343 м;0:00:16;77 км/ч;4.0° истина;20.03.2026 18:27;N56.44239° E60.87612°;
1245;315 м;257 м;0:00:12;77 км/ч;7.5° истина;20.03.2026 18:27;N56.44547° E60.87651°;
1246;310 м;300 м;0:00:14;77 км/ч;8.6° истина;20.03.2026 18:27;N56.44775° E60.87706°;
1247;304 м;235 м;0:00:11;77 км/ч;7.2° истина;20.03.2026 18:27;N56.45042° E60.87778°;
1248;298 м;365 м;0:00:17;77 км/ч;8.5° истина;20.03.2026 18:28;N56.45251° E60.87827°;
1249;287 м;407 м;0:00:19;77 км/ч;8.4° истина;20.03.2026 18:28;N56.45575° E60.87914°;
1250;278 м;318 м;0:00:15;76 км/ч;8.6° истина;20.03.2026 18:28;N56.45937° E60.88011°;
1251;274 м;318 м;0:00:15;76 км/ч;8.4° истина;20.03.2026 18:28;N56.46219° E60.88089°;
1252;271 м;277 м;0:00:13;77 км/ч;8.4° истина;20.03.2026 18:29;N56.46502° E60.88165°;
1253;271 м;236 м;0:00:11;77 км/ч;7.9° истина;20.03.2026 18:29;N56.46749° E60.88231°;
1254;270 м;278 м;0:00:13;77 км/ч;8.0° истина;20.03.2026 18:29;N56.46959° E60.88283°;
1255;266 м;299 м;0:00:14;77 км/ч;8.2° истина;20.03.2026 18:29;N56.47207° E60.88347°;
1256;261 м;255 м;0:00:12;77 км/ч;8.3° истина;20.03.2026 18:30;N56.47472° E60.88416°;
