Index,Elevation.1,Elevation.2,Leg distance.1,Leg distance.2,Leg time,Leg speed,Leg course.1,Leg course.2,Time,Position
1023,7810,m,2.6,km,0:00:11,846 km/h,255.4,ИСТИНА,12/25/2022 10:57,N69° 19.712' W17° 08.125'
1024,7801,m,2.6,km,0:00:11,844 km/h,255.2,ИСТИНА,12/25/2022 10:57,N69° 19.361' W17° 11.943'
1025,7803,m,2.1,km,0:00:09,844 km/h,255,ИСТИНА,12/25/2022 10:58,N69° 19.005' W17° 15.750'
1026,7814,m,2.1,km,0:00:09,844 km/h,254.9,ИСТИНА,12/25/2022 10:58,N69° 18.712' W17° 18.860'
1027,7820,m,2.1,km,0:00:09,845 km/h,254.9,ИСТИНА,12/25/2022 10:58,N69° 18.416' W17° 21.968'
1028,7821,m,2.6,km,0:00:11,847 km/h,254.9,ИСТИНА,12/25/2022 10:58,N69° 18.119' W17° 25.080'
1029,7819,m,3.1,km,0:00:13,850 km/h,255.1,ИСТИНА,12/25/2022 10:58,N69° 17.755' W17° 28.890'
1030,7801,m,2.1,km,0:00:09,850 km/h,254.9,ИСТИНА,12/25/2022 10:58,N69° 17.329' W17° 33.410'
1031,7793,m,2.8,km,0:00:12,849 km/h,254.9,ИСТИНА,12/25/2022 10:59,N69° 17.031' W17° 36.536'
1032,7789,m,1.9,km,0:00:08,849 km/h,254.8,ИСТИНА,12/25/2022 10:59,N69° 16.632' W17° 40.699'
1033,7787,m,2.8,km,0:00:12,850 km/h,254.8,ИСТИНА,12/25/2022 10:59,N69° 16.366' W17° 43.472'
1034,7787,m,2.8,km,0:00:12,853 km/h,254.8,ИСТИНА,12/25/2022 10:59,N69° 15.963' W17° 47.636'
1035,7782,m,2.6,km,0:00:11,853 km/h,254.6,ИСТИНА,12/25/2022 10:59,N69° 15.559' W17° 51.813'
1036,7781,m,3.1,km,0:00:13,852 km/h,254.4,ИСТИНА,12/25/2022 11:00,N69° 15.186' W17° 55.637'
1037,7788,m,2.6,km,0:00:11,847 km/h,253.9,ИСТИНА,12/25/2022 11:00,N69° 14.739' W18° 00.144'
1038,7808,m,2.6,km,0:00:11,851 km/h,254.1,ИСТИНА,12/25/2022 11:00,N69° 14.350' W18° 03.924'
1039,7828,m,3.1,km,0:00:13,853 km/h,254.3,ИСТИНА,12/25/2022 11:00,N69° 13.966' W18° 07.724'
1040,7831,m,2.1,km,0:00:09,854 km/h,254.4,ИСТИНА,12/25/2022 11:00,N69° 13.517' W18° 12.231'
1041,7821,m,2.6,km,0:00:11,854 km/h,254.2,ИСТИНА,12/25/2022 11:00,N69° 13.207' W18° 15.356'
1042,7816,m,1.9,km,0:00:08,853 km/h,254.2,ИСТИНА,12/25/2022 11:01,N69° 12.824' W18° 19.170'
1043,7810,m,2.4,km,0:00:10,854 km/h,254.3,ИСТИНА,12/25/2022 11:01,N69° 12.546' W18° 21.941'
1044,7807,m,2.8,km,0:00:12,853 km/h,253.9,ИСТИНА,12/25/2022 11:01,N69° 12.198' W18° 25.406'
1045,7823,m,2.8,km,0:00:12,853 km/h,253.7,ИСТИНА,12/25/2022 11:01,N69° 11.773' W18° 29.551'
1046,7832,m,3.1,km,0:00:13,854 km/h,253.8,ИСТИНА,12/25/2022 11:01,N69° 11.343' W18° 33.692'
1047,7842,m,2.9,km,0:00:12,858 km/h,253.9,ИСТИНА,12/25/2022 11:02,N69° 10.878' W18° 38.181'
1048,7837,m,2.6,km,0:00:11,859 km/h,254.1,ИСТИНА,12/25/2022 11:02,N69° 10.450' W18° 42.347'
1049,7827,m,2.4,km,0:00:10,859 km/h,253.9,ИСТИНА,12/25/2022 11:02,N69° 10.061' W18° 46.170'
1050,7820,m,2.9,km,0:00:12,859 km/h,253.6,ИСТИНА,12/25/2022 11:02,N69° 09.703' W18° 49.643'
1051,7825,m,2.4,km,0:00:10,861 km/h,253.5,ИСТИНА,12/25/2022 11:02,N69° 09.267' W18° 53.802'
1052,7828,m,3.1,km,0:00:13,863 km/h,253.5,ИСТИНА,12/25/2022 11:02,N69° 08.901' W18° 57.276'
1053,7833,m,2.9,km,0:00:12,864 km/h,253.5,ИСТИНА,12/25/2022 11:03,N69° 08.423' W19° 01.801'
1054,7828,m,2.2,km,0:00:09,866 km/h,253.6,ИСТИНА,12/25/2022 11:03,N69° 07.981' W19° 05.982'
1055,7820,m,3.1,km,0:00:13,867 km/h,253.5,ИСТИНА,12/25/2022 11:03,N69° 07.650' W19° 09.124'
1056,7808,m,3.1,km,0:00:13,869 km/h,253.4,ИСТИНА,12/25/2022 11:03,N69° 07.171' W19° 13.666'
1057,7806,m,2.7,km,0:00:11,867 km/h,253,ИСТИНА,12/25/2022 11:03,N69° 06.687' W19° 18.213'
1058,7807,m,2.6,km,0:00:11,865 km/h,252.7,ИСТИНА,12/25/2022 11:04,N69° 06.269' W19° 22.043'
1059,7825,m,2.6,km,0:00:11,867 km/h,252.9,ИСТИНА,12/25/2022 11:04,N69° 05.846' W19° 25.856'
1060,7834,m,2.7,km,0:00:11,870 km/h,253,ИСТИНА,12/25/2022 11:04,N69° 05.425' W19° 29.681'
1061,7834,m,2.7,km,0:00:11,872 km/h,253.2,ИСТИНА,12/25/2022 11:04,N69° 05.005' W19° 33.517'
1062,7832,m,2.4,km,0:00:10,871 km/h,253,ИСТИНА,12/25/2022 11:04,N69° 04.589' W19° 37.365'
1063,7827,m,2.9,km,0:00:12,871 km/h,253,ИСТИНА,12/25/2022 11:05,N69° 04.206' W19° 40.854'
1064,7820,m,2.2,km,0:00:09,873 km/h,253,ИСТИНА,12/25/2022 11:05,N69° 03.747' W19° 45.042'
1065,7817,m,2.4,km,0:00:10,875 km/h,252.9,ИСТИНА,12/25/2022 11:05,N69° 03.403' W19° 48.190'
1066,7818,m,2.4,km,0:00:10,874 km/h,252.7,ИСТИНА,12/25/2022 11:05,N69° 03.016' W19° 51.690'
1067,7824,m,1.5,km,0:00:06,875 km/h,250.8,ИСТИНА,12/25/2022 11:05,N69° 02.627' W19° 55.184'
1068,7833,m,1.5,km,0:00:06,875 km/h,248.4,ИСТИНА,12/25/2022 11:05,N69° 02.369' W19° 57.260'
1069,7842,m,1.5,km,0:00:06,876 km/h,245.8,ИСТИНА,12/25/2022 11:05,N69° 02.080' W19° 59.302'
1070,7848,m,1.7,km,0:00:07,877 km/h,243.8,ИСТИНА,12/25/2022 11:06,N69° 01.757' W20° 01.307'
1071,7850,m,1.7,km,0:00:07,879 km/h,241.8,ИСТИНА,12/25/2022 11:06,N69° 01.351' W20° 03.612'
1072,7860,m,1.5,km,0:00:06,880 km/h,239.9,ИСТИНА,12/25/2022 11:06,N69° 00.915' W20° 05.878'
1073,7862,m,1.5,km,0:00:06,880 km/h,238,ИСТИНА,12/25/2022 11:06,N69° 00.519' W20° 07.789'
1074,7864,m,2,km,0:00:08,881 km/h,236.5,ИСТИНА,12/25/2022 11:06,N69° 00.100' W20° 09.659'
1075,7866,m,2.4,km,0:00:10,881 km/h,236.4,ИСТИНА,12/25/2022 11:06,N68° 59.517' W20° 12.112'
1076,7853,m,2.4,km,0:00:10,880 km/h,236.5,ИСТИНА,12/25/2022 11:06,N68° 58.787' W20° 15.174'
1077,7839,m,2.4,km,0:00:10,879 km/h,236.3,ИСТИНА,12/25/2022 11:06,N68° 58.060' W20° 18.235'
1078,7826,m,2.9,km,0:00:12,879 km/h,236.4,ИСТИНА,12/25/2022 11:07,N68° 57.329' W20° 21.286'
1079,7821,m,2.7,km,0:00:11,879 km/h,236.1,ИСТИНА,12/25/2022 11:07,N68° 56.454' W20° 24.949'
1080,7820,m,2.9,km,0:00:12,878 km/h,236.1,ИСТИНА,12/25/2022 11:07,N68° 55.647' W20° 28.294'
1081,7818,m,2.4,km,0:00:10,877 km/h,236.1,ИСТИНА,12/25/2022 11:07,N68° 54.765' W20° 31.934'
1082,7818,m,2.4,km,0:00:10,875 km/h,236.1,ИСТИНА,12/25/2022 11:07,N68° 54.032' W20° 34.959'
1083,7822,m,2.7,km,0:00:11,873 km/h,235.8,ИСТИНА,12/25/2022 11:08,N68° 53.301' W20° 37.976'
1084,7817,m,3.4,km,0:00:14,871 km/h,235.8,ИСТИНА,12/25/2022 11:08,N68° 52.493' W20° 41.278'
1085,7817,m,2.9,km,0:00:12,870 km/h,235.9,ИСТИНА,12/25/2022 11:08,N68° 51.465' W20° 45.467'
1086,7825,m,2.4,km,0:00:10,870 km/h,235.9,ИСТИНА,12/25/2022 11:08,N68° 50.589' W20° 49.052'
1087,7825,m,3.1,km,0:00:13,868 km/h,235.8,ИСТИНА,12/25/2022 11:08,N68° 49.857' W20° 52.038'
1088,7822,m,2.2,km,0:00:09,867 km/h,235.8,ИСТИНА,12/25/2022 11:09,N68° 48.908' W20° 55.905'
1089,7821,m,2.9,km,0:00:12,865 km/h,235.9,ИСТИНА,12/25/2022 11:09,N68° 48.252' W20° 58.577'
1090,7819,m,2.2,km,0:00:09,864 km/h,235.7,ИСТИНА,12/25/2022 11:09,N68° 47.379' W21° 02.134'
1091,7819,m,2.6,km,0:00:11,863 km/h,235.6,ИСТИНА,12/25/2022 11:09,N68° 46.723' W21° 04.791'
1092,7821,m,2.6,km,0:00:11,863 km/h,235.6,ИСТИНА,12/25/2022 11:09,N68° 45.918' W21° 08.029'
1093,7821,m,2.9,km,0:00:12,862 km/h,235.4,ИСТИНА,12/25/2022 11:09,N68° 45.114' W21° 11.263'
1094,7828,m,3.3,km,0:00:14,861 km/h,235.5,ИСТИНА,12/25/2022 11:10,N68° 44.234' W21° 14.778'
1095,7827,m,2.9,km,0:00:12,861 km/h,235.5,ИСТИНА,12/25/2022 11:10,N68° 43.211' W21° 18.876'
1096,7827,m,2.9,km,0:00:12,861 km/h,235.5,ИСТИНА,12/25/2022 11:10,N68° 42.333' W21° 22.385'
1097,7825,m,2.9,km,0:00:12,861 km/h,235.2,ИСТИНА,12/25/2022 11:10,N68° 41.457' W21° 25.893'
1098,7825,m,2.6,km,0:00:11,860 km/h,235,ИСТИНА,12/25/2022 11:10,N68° 40.574' W21° 29.386'
1099,7823,m,2.9,km,0:00:12,859 km/h,234.9,ИСТИНА,12/25/2022 11:11,N68° 39.761' W21° 32.573'
1100,7821,m,3.3,km,0:00:14,858 km/h,235.1,ИСТИНА,12/25/2022 11:11,N68° 38.873' W21° 36.042'
1101,7824,m,3.1,km,0:00:13,859 km/h,235,ИСТИНА,12/25/2022 11:11,N68° 37.844' W21° 40.092'
1102,7826,m,2.9,km,0:00:12,857 km/h,235.1,ИСТИНА,12/25/2022 11:11,N68° 36.885' W21° 43.847'
1103,7822,m,3.1,km,0:00:13,856 km/h,235,ИСТИНА,12/25/2022 11:11,N68° 36.003' W21° 47.310'
1104,7825,m,2.9,km,0:00:12,856 km/h,235.1,ИСТИНА,12/25/2022 11:12,N68° 35.047' W21° 51.045'
1105,7826,m,3.3,km,0:00:14,857 km/h,234.9,ИСТИНА,12/25/2022 11:12,N68° 34.165' W21° 54.497'
1106,7829,m,2.9,km,0:00:12,858 km/h,234.8,ИСТИНА,12/25/2022 11:12,N68° 33.130' W21° 58.515'
1107,7835,m,3.1,km,0:00:13,856 km/h,234.5,ИСТИНА,12/25/2022 11:12,N68° 32.240' W22° 01.955'
1108,7844,m,2.6,km,0:00:11,855 km/h,234.7,ИСТИНА,12/25/2022 11:13,N68° 31.272' W22° 05.660'
1109,7849,m,3.3,km,0:00:14,856 km/h,234.6,ИСТИНА,12/25/2022 11:13,N68° 30.458' W22° 08.798'
1110,7843,m,2.9,km,0:00:12,857 km/h,234.4,ИСТИНА,12/25/2022 11:13,N68° 29.419' W22° 12.790'
1111,7840,m,3.3,km,0:00:14,859 km/h,234.4,ИСТИНА,12/25/2022 11:13,N68° 28.522' W22° 16.204'
1112,7841,m,3.1,km,0:00:13,858 km/h,234.5,ИСТИНА,12/25/2022 11:13,N68° 27.474' W22° 20.191'
1113,7841,m,2.9,km,0:00:12,858 km/h,234.4,ИСТИНА,12/25/2022 11:14,N68° 26.504' W22° 23.890'
1114,7841,m,3.3,km,0:00:14,858 km/h,234.3,ИСТИНА,12/25/2022 11:14,N68° 25.606' W22° 27.299'
1115,7835,m,3.1,km,0:00:13,857 km/h,234.2,ИСТИНА,12/25/2022 11:14,N68° 24.557' W22° 31.268'
1116,7831,m,2.6,km,0:00:11,855 km/h,234.1,ИСТИНА,12/25/2022 11:14,N68° 23.582' W22° 34.944'
1117,7832,m,2.6,km,0:00:11,853 km/h,234,ИСТИНА,12/25/2022 11:14,N68° 22.756' W22° 38.041'
1118,7839,m,2.8,km,0:00:12,852 km/h,234.1,ИСТИНА,12/25/2022 11:15,N68° 21.930' W22° 41.124'
1119,7843,m,2.1,km,0:00:09,852 km/h,234.3,ИСТИНА,12/25/2022 11:15,N68° 21.032' W22° 44.485'
1120,7839,m,3.1,km,0:00:13,852 km/h,234.1,ИСТИНА,12/25/2022 11:15,N68° 20.362' W22° 47.013'
1121,7836,m,3.3,km,0:00:14,852 km/h,233.9,ИСТИНА,12/25/2022 11:15,N68° 19.389' W22° 50.650'
1122,7832,m,2.8,km,0:00:12,853 km/h,233.9,ИСТИНА,12/25/2022 11:15,N68° 18.335' W22° 54.554'
1123,7832,m,2.8,km,0:00:12,852 km/h,234,ИСТИНА,12/25/2022 11:16,N68° 17.432' W22° 57.902'
1124,7830,m,2.6,km,0:00:11,851 km/h,233.9,ИСТИНА,12/25/2022 11:16,N68° 16.533' W23° 01.249'
1125,7829,m,3.1,km,0:00:13,850 km/h,233.7,ИСТИНА,12/25/2022 11:16,N68° 15.706' W23° 04.307'
1126,7834,m,3.5,km,0:00:15,850 km/h,233.5,ИСТИНА,12/25/2022 11:16,N68° 14.726' W23° 07.904'
1127,7839,m,3.3,km,0:00:14,850 km/h,233.6,ИСТИНА,12/25/2022 11:16,N68° 13.589' W23° 12.044'
1128,7838,m,2.4,km,0:00:10,851 km/h,233.6,ИСТИНА,12/25/2022 11:17,N68° 12.532' W23° 15.907'
1129,7833,m,3.1,km,0:00:13,852 km/h,233.4,ИСТИНА,12/25/2022 11:17,N68° 11.776' W23° 18.668'
1130,7829,m,2.4,km,0:00:10,852 km/h,233.4,ИСТИНА,12/25/2022 11:17,N68° 10.787' W23° 22.251'
1131,7829,m,2.1,km,0:00:09,852 km/h,233.4,ИСТИНА,12/25/2022 11:17,N68° 10.026' W23° 25.004'
1132,7830,m,2.6,km,0:00:11,852 km/h,233.4,ИСТИНА,12/25/2022 11:17,N68° 09.340' W23° 27.479'
1133,7833,m,2.4,km,0:00:10,854 km/h,233.3,ИСТИНА,12/25/2022 11:18,N68° 08.503' W23° 30.504'
1134,7837,m,2.8,km,0:00:12,855 km/h,233.3,ИСТИНА,12/25/2022 11:18,N68° 07.738' W23° 33.254'
1135,7841,m,2.4,km,0:00:10,855 km/h,233.2,ИСТИНА,12/25/2022 11:18,N68° 06.820' W23° 36.556'
1136,7838,m,2.4,km,0:00:10,857 km/h,233.3,ИСТИНА,12/25/2022 11:18,N68° 06.053' W23° 39.308'
1137,7840,m,2.4,km,0:00:10,859 km/h,233.2,ИСТИНА,12/25/2022 11:18,N68° 05.285' W23° 42.063'
1138,7834,m,3.1,km,0:00:13,859 km/h,233.3,ИСТИНА,12/25/2022 11:18,N68° 04.515' W23° 44.821'
1139,7832,m,3.1,km,0:00:13,861 km/h,233.1,ИСТИНА,12/25/2022 11:19,N68° 03.514' W23° 48.407'
1140,7829,m,2.9,km,0:00:12,862 km/h,233,ИСТИНА,12/25/2022 11:19,N68° 02.506' W23° 51.991'
1141,7830,m,2.9,km,0:00:12,864 km/h,233,ИСТИНА,12/25/2022 11:19,N68° 01.573' W23° 55.297'
1142,7835,m,2.9,km,0:00:12,864 km/h,233,ИСТИНА,12/25/2022 11:19,N68° 00.638' W23° 58.608'
1143,7837,m,2.9,km,0:00:12,864 km/h,232.9,ИСТИНА,12/25/2022 11:19,N67° 59.703' W24° 01.915'
1144,7831,m,2.4,km,0:00:10,867 km/h,232.6,ИСТИНА,12/25/2022 11:20,N67° 58.766' W24° 05.219'
1145,7837,m,2.9,km,0:00:12,867 km/h,232.6,ИСТИНА,12/25/2022 11:20,N67° 57.978' W24° 07.968'
1146,7842,m,2.9,km,0:00:12,867 km/h,232.6,ИСТИНА,12/25/2022 11:20,N67° 57.032' W24° 11.266'
1147,7846,m,2.9,km,0:00:12,867 km/h,232.6,ИСТИНА,12/25/2022 11:20,N67° 56.086' W24° 14.561'
1148,7852,m,2.9,km,0:00:12,868 km/h,232.5,ИСТИНА,12/25/2022 11:20,N67° 55.140' W24° 17.853'
1149,7854,m,3.1,km,0:00:13,868 km/h,232.5,ИСТИНА,12/25/2022 11:21,N67° 54.191' W24° 21.142'
1150,7856,m,3.1,km,0:00:13,871 km/h,232.4,ИСТИНА,12/25/2022 11:21,N67° 53.161' W24° 24.704'
1151,7859,m,3.1,km,0:00:13,872 km/h,232.4,ИСТИНА,12/25/2022 11:21,N67° 52.125' W24° 28.269'
1152,7861,m,3.6,km,0:00:15,872 km/h,232.6,ИСТИНА,12/25/2022 11:21,N67° 51.089' W24° 31.836'
1153,7849,m,3.2,km,0:00:13,873 km/h,232.5,ИСТИНА,12/25/2022 11:22,N67° 49.897' W24° 35.959'
1154,7842,m,2.4,km,0:00:10,874 km/h,232.4,ИСТИНА,12/25/2022 11:22,N67° 48.863' W24° 39.528'
1155,7840,m,2.7,km,0:00:11,877 km/h,232.2,ИСТИНА,12/25/2022 11:22,N67° 48.065' W24° 42.272'
1156,7836,m,2.2,km,0:00:09,880 km/h,231.9,ИСТИНА,12/25/2022 11:22,N67° 47.178' W24° 45.289'
1157,7840,m,3.4,km,0:00:14,879 km/h,232.1,ИСТИНА,12/25/2022 11:22,N67° 46.447' W24° 47.755'
1158,7849,m,2.7,km,0:00:11,878 km/h,232.1,ИСТИНА,12/25/2022 11:22,N67° 45.314' W24° 51.593'
1159,7853,m,3.4,km,0:00:14,878 km/h,232,ИСТИНА,12/25/2022 11:23,N67° 44.426' W24° 54.607'
1160,7857,m,2.7,km,0:00:11,878 km/h,232.1,ИСТИНА,12/25/2022 11:23,N67° 43.292' W24° 58.436'
1161,7853,m,2.9,km,0:00:12,878 km/h,232,ИСТИНА,12/25/2022 11:23,N67° 42.403' W25° 01.444'
1162,7848,m,2.7,km,0:00:11,879 km/h,231.8,ИСТИНА,12/25/2022 11:23,N67° 41.432' W25° 04.719'
1163,7845,m,2.9,km,0:00:12,883 km/h,231.7,ИСТИНА,12/25/2022 11:23,N67° 40.537' W25° 07.718'
1164,7853,m,2.2,km,0:00:09,884 km/h,231.6,ИСТИНА,12/25/2022 11:24,N67° 39.553' W25° 10.994'
1165,7859,m,2.9,km,0:00:12,885 km/h,231.6,ИСТИНА,12/25/2022 11:24,N67° 38.812' W25° 13.450'
1166,7865,m,3,km,0:00:12,885 km/h,231.7,ИСТИНА,12/25/2022 11:24,N67° 37.825' W25° 16.725'
1167,7866,m,3.2,km,0:00:13,888 km/h,231.5,ИСТИНА,12/25/2022 11:24,N67° 36.838' W25° 20.002'
1168,7872,m,2.5,km,0:00:10,890 km/h,231.6,ИСТИНА,12/25/2022 11:24,N67° 35.763' W25° 23.551'
1169,7870,m,3.2,km,0:00:13,891 km/h,231.6,ИСТИНА,12/25/2022 11:25,N67° 34.935' W25° 26.289'
1170,7866,m,3.2,km,0:00:13,890 km/h,231.5,ИСТИНА,12/25/2022 11:25,N67° 33.858' W25° 29.850'
1171,7864,m,3,km,0:00:12,889 km/h,231.5,ИСТИНА,12/25/2022 11:25,N67° 32.778' W25° 33.399'
1172,7862,m,3,km,0:00:12,887 km/h,231.5,ИСТИНА,12/25/2022 11:25,N67° 31.784' W25° 36.670'
1173,7858,m,2.7,km,0:00:11,883 km/h,231.5,ИСТИНА,12/25/2022 11:25,N67° 30.793' W25° 39.931'
1174,7850,m,3.2,km,0:00:13,883 km/h,231.3,ИСТИНА,12/25/2022 11:26,N67° 29.888' W25° 42.907'
1175,7850,m,2.7,km,0:00:11,881 km/h,231.4,ИСТИНА,12/25/2022 11:26,N67° 28.813' W25° 46.410'
1176,7846,m,3.2,km,0:00:13,883 km/h,231.2,ИСТИНА,12/25/2022 11:26,N67° 27.907' W25° 49.365'
1177,7847,m,2.9,km,0:00:12,883 km/h,231.2,ИСТИНА,12/25/2022 11:26,N67° 26.829' W25° 52.854'
1178,7848,m,2.7,km,0:00:11,883 km/h,231.1,ИСТИНА,12/25/2022 11:26,N67° 25.835' W25° 56.075'
1179,7849,m,2.5,km,0:00:10,883 km/h,231.5,ИСТИНА,12/25/2022 11:27,N67° 24.921' W25° 59.023'
1180,7833,m,2.5,km,0:00:10,885 km/h,231,ИСТИНА,12/25/2022 11:27,N67° 24.098' W26° 01.715'
1181,7831,m,2.5,km,0:00:10,885 km/h,230.9,ИСТИНА,12/25/2022 11:27,N67° 23.263' W26° 04.393'
1182,7839,m,2.5,km,0:00:10,886 km/h,230.9,ИСТИНА,12/25/2022 11:27,N67° 22.427' W26° 07.064'
1183,7842,m,3,km,0:00:12,886 km/h,230.9,ИСТИНА,12/25/2022 11:27,N67° 21.589' W26° 09.738'
1184,7840,m,2.5,km,0:00:10,887 km/h,230.8,ИСТИНА,12/25/2022 11:27,N67° 20.584' W26° 12.946'
1185,7844,m,2.5,km,0:00:10,889 km/h,230.8,ИСТИНА,12/25/2022 11:28,N67° 19.744' W26° 15.616'
1186,7843,m,3,km,0:00:12,892 km/h,230.8,ИСТИНА,12/25/2022 11:28,N67° 18.901' W26° 18.289'
1187,7837,m,2.7,km,0:00:11,892 km/h,230.6,ИСТИНА,12/25/2022 11:28,N67° 17.888' W26° 21.505'
1188,7838,m,3.2,km,0:00:13,891 km/h,230.6,ИСТИНА,12/25/2022 11:28,N67° 16.955' W26° 24.447'
1189,7837,m,2.5,km,0:00:10,891 km/h,230.5,ИСТИНА,12/25/2022 11:28,N67° 15.854' W26° 27.917'
1190,7841,m,3,km,0:00:12,891 km/h,230.6,ИСТИНА,12/25/2022 11:29,N67° 15.005' W26° 30.579'
1191,7839,m,3,km,0:00:12,892 km/h,230.5,ИСТИНА,12/25/2022 11:29,N67° 13.989' W26° 33.775'
1192,7840,m,3,km,0:00:12,892 km/h,230.3,ИСТИНА,12/25/2022 11:29,N67° 12.968' W26° 36.967'
1193,7848,m,2.5,km,0:00:10,892 km/h,230.6,ИСТИНА,12/25/2022 11:29,N67° 11.945' W26° 40.152'
1194,7854,m,2.5,km,0:00:10,893 km/h,230.5,ИСТИНА,12/25/2022 11:29,N67° 11.096' W26° 42.814'
1195,7852,m,2,km,0:00:08,894 km/h,230.4,ИСТИНА,12/25/2022 11:30,N67° 10.245' W26° 45.473'
1196,7850,m,2.5,km,0:00:10,894 km/h,230.4,ИСТИНА,12/25/2022 11:30,N67° 09.562' W26° 47.599'
1197,7853,m,3,km,0:00:12,895 km/h,230.2,ИСТИНА,12/25/2022 11:30,N67° 08.709' W26° 50.256'
1198,7857,m,2.2,km,0:00:09,893 km/h,230.1,ИСТИНА,12/25/2022 11:30,N67° 07.680' W26° 53.436'
1199,7856,m,3,km,0:00:12,892 km/h,230.1,ИСТИНА,12/25/2022 11:30,N67° 06.907' W26° 55.810'
1200,7847,m,3.2,km,0:00:13,893 km/h,230,ИСТИНА,12/25/2022 11:30,N67° 05.878' W26° 58.970'
1201,7837,m,3,km,0:00:12,897 km/h,230.2,ИСТИНА,12/25/2022 11:31,N67° 04.760' W27° 02.387'
1202,7837,m,3.5,km,0:00:14,897 km/h,229.9,ИСТИНА,12/25/2022 11:31,N67° 03.729' W27° 05.566'
1203,7833,m,3,km,0:00:12,898 km/h,229.8,ИСТИНА,12/25/2022 11:31,N67° 02.515' W27° 09.252'
1204,7832,m,3.2,km,0:00:13,898 km/h,229.8,ИСТИНА,12/25/2022 11:31,N67° 01.474' W27° 12.411'
1205,7826,m,3.2,km,0:00:13,899 km/h,229.9,ИСТИНА,12/25/2022 11:31,N67° 00.346' W27° 15.828'
1206,7831,m,3,km,0:00:12,902 km/h,230.1,ИСТИНА,12/25/2022 11:32,N66° 59.218' W27° 19.254'
1207,7832,m,3,km,0:00:12,902 km/h,229.9,ИСТИНА,12/25/2022 11:32,N66° 58.179' W27° 22.432'
1208,7838,m,3.5,km,0:00:14,900 km/h,229.6,ИСТИНА,12/25/2022 11:32,N66° 57.135' W27° 25.601'
1209,7838,m,3,km,0:00:12,901 km/h,229.4,ИСТИНА,12/25/2022 11:32,N66° 55.912' W27° 29.268'
1210,7838,m,3.3,km,0:00:13,903 km/h,229.4,ИСТИНА,12/25/2022 11:32,N66° 54.859' W27° 32.405'
1211,7846,m,3.5,km,0:00:14,907 km/h,229.8,ИСТИНА,12/25/2022 11:33,N66° 53.715' W27° 35.807'
1212,7858,m,3,km,0:00:12,907 km/h,229.7,ИСТИНА,12/25/2022 11:33,N66° 52.489' W27° 39.505'
1213,7854,m,2.5,km,0:00:10,907 km/h,229.7,ИСТИНА,12/25/2022 11:33,N66° 51.435' W27° 42.668'
1214,7854,m,3.3,km,0:00:13,907 km/h,229.6,ИСТИНА,12/25/2022 11:33,N66° 50.556' W27° 45.303'
1215,7859,m,2.3,km,0:00:09,906 km/h,229.5,ИСТИНА,12/25/2022 11:34,N66° 49.412' W27° 48.717'
1216,7853,m,3.3,km,0:00:13,907 km/h,229.4,ИСТИНА,12/25/2022 11:34,N66° 48.618' W27° 51.074'
1217,7848,m,3,km,0:00:12,906 km/h,229.5,ИСТИНА,12/25/2022 11:34,N66° 47.469' W27° 54.475'
1218,7830,m,3.3,km,0:00:13,907 km/h,229,ИСТИНА,12/25/2022 11:34,N66° 46.411' W27° 57.612'
1219,7828,m,3,km,0:00:12,910 km/h,228.9,ИСТИНА,12/25/2022 11:34,N66° 45.252' W28° 00.988'
1220,7834,m,3,km,0:00:12,910 km/h,228.7,ИСТИНА,12/25/2022 11:35,N66° 44.176' W28° 04.109'
1221,7859,m,3,km,0:00:12,909 km/h,229,ИСТИНА,12/25/2022 11:35,N66° 43.097' W28° 07.220'
1222,7867,m,2.5,km,0:00:10,909 km/h,228.9,ИСТИНА,12/25/2022 11:35,N66° 42.025' W28° 10.333'
1223,7877,m,3,km,0:00:12,909 km/h,229,ИСТИНА,12/25/2022 11:35,N66° 41.130' W28° 12.925'
1224,7873,m,3,km,0:00:12,909 km/h,228.9,ИСТИНА,12/25/2022 11:35,N66° 40.057' W28° 16.037'
1225,7873,m,3,km,0:00:12,909 km/h,228.8,ИСТИНА,12/25/2022 11:35,N66° 38.982' W28° 19.139'
1226,7891,m,3,km,0:00:12,909 km/h,228.8,ИСТИНА,12/25/2022 11:36,N66° 37.906' W28° 22.234'
1227,7891,m,2.5,km,0:00:10,910 km/h,228.9,ИСТИНА,12/25/2022 11:36,N66° 36.829' W28° 25.330'
1228,7880,m,3,km,0:00:12,910 km/h,229,ИСТИНА,12/25/2022 11:36,N66° 35.933' W28° 27.916'
1229,7864,m,2.5,km,0:00:10,911 km/h,229,ИСТИНА,12/25/2022 11:36,N66° 34.861' W28° 31.021'
1230,7847,m,2.8,km,0:00:11,912 km/h,228.7,ИСТИНА,12/25/2022 11:36,N66° 33.965' W28° 33.608'
1231,7844,m,2.8,km,0:00:11,914 km/h,228.7,ИСТИНА,12/25/2022 11:37,N66° 32.974' W28° 36.445'
1232,7847,m,3.1,km,0:00:12,915 km/h,228.6,ИСТИНА,12/25/2022 11:37,N66° 31.980' W28° 39.284'
1233,7845,m,2.8,km,0:00:11,915 km/h,228.6,ИСТИНА,12/25/2022 11:37,N66° 30.893' W28° 42.381'
1234,7850,m,3.3,km,0:00:13,915 km/h,228.6,ИСТИНА,12/25/2022 11:37,N66° 29.896' W28° 45.216'
