Index,Elevation.1,Elevation.2,Leg distance.1,Leg distance.2,Leg time,Leg speed.1,Leg speed.2,Leg course,Time,Position
1295,9793,m,3.1,km,12:00:12 AM,930,km/h,243.6° true,10/26/2021 14:02,N52° 19.925' E4° 20.935'
1296,9795,m,3.1,km,12:00:12 AM,928,km/h,243.6° true,10/26/2021 14:02,N52° 19.181' E4° 18.488'
1297,9815,m,2.3,km,12:00:09 AM,929,km/h,243.5° true,10/26/2021 14:02,N52° 18.440' E4° 16.046'
1298,9827,m,3.9,km,12:00:15 AM,929,km/h,243.4° true,10/26/2021 14:02,N52° 17.882' E4° 14.215'
1299,9827,m,3.9,km,12:00:15 AM,927,km/h,243.4° true,10/26/2021 14:03,N52° 16.949' E4° 11.165'
1300,9829,m,3.3,km,12:00:13 AM,925,km/h,243.4° true,10/26/2021 14:03,N52° 16.015' E4° 08.124'
1301,9828,m,2.8,km,12:00:11 AM,924,km/h,243.4° true,10/26/2021 14:03,N52° 15.208' E4° 05.493'
1302,9832,m,3.6,km,12:00:14 AM,923,km/h,243.4° true,10/26/2021 14:03,N52° 14.527' E4° 03.270'
1303,9834,m,3.3,km,12:00:13 AM,922,km/h,243.3° true,10/26/2021 14:03,N52° 13.659' E4° 00.446'
1304,9834,m,3.3,km,12:00:13 AM,922,km/h,243.2° true,10/26/2021 14:04,N52° 12.852' E3° 57.829'
1305,9838,m,3.3,km,12:00:13 AM,921,km/h,243.2° true,10/26/2021 14:04,N52° 12.042' E3° 55.215'
1306,9846,m,3.1,km,12:00:12 AM,920,km/h,243.2° true,10/26/2021 14:04,N52° 11.234' E3° 52.605'
1307,9844,m,2.8,km,12:00:11 AM,921,km/h,243.1° true,10/26/2021 14:04,N52° 10.488' E3° 50.198'
1308,9841,m,3.3,km,12:00:13 AM,920,km/h,243.1° true,10/26/2021 14:05,N52° 09.802' E3° 47.993'
1309,9847,m,3.6,km,12:00:14 AM,918,km/h,243.1° true,10/26/2021 14:05,N52° 08.993' E3° 45.391'
1310,9853,m,3.1,km,12:00:12 AM,918,km/h,243.1° true,10/26/2021 14:05,N52° 08.122' E3° 42.593'
1311,9849,m,3.1,km,12:00:12 AM,918,km/h,243.0° true,10/26/2021 14:05,N52° 07.375' E3° 40.198'
1312,9846,m,2.5,km,12:00:10 AM,918,km/h,243.0° true,10/26/2021 14:05,N52° 06.627' E3° 37.804'
1313,9850,m,2.5,km,12:00:10 AM,918,km/h,243.0° true,10/26/2021 14:06,N52° 06.003' E3° 35.810'
1314,9854,m,3.3,km,12:00:13 AM,918,km/h,242.9° true,10/26/2021 14:06,N52° 05.378' E3° 33.818'
1315,9850,m,3.3,km,12:00:13 AM,916,km/h,242.9° true,10/26/2021 14:06,N52° 04.564' E3° 31.231'
1316,9856,m,3.3,km,12:00:13 AM,915,km/h,242.8° true,10/26/2021 14:06,N52° 03.750' E3° 28.650'
1317,9865,m,3.6,km,12:00:14 AM,914,km/h,242.8° true,10/26/2021 14:06,N52° 02.936' E3° 26.074'
1318,9870,m,2.8,km,12:00:11 AM,915,km/h,242.8° true,10/26/2021 14:07,N52° 02.061' E3° 23.302'
1319,9875,m,3,km,12:00:12 AM,915,km/h,242.7° true,10/26/2021 14:07,N52° 01.371' E3° 21.125'
1320,9871,m,3.3,km,12:00:13 AM,916,km/h,242.8° true,10/26/2021 14:07,N52° 00.618' E3° 18.752'
1321,9864,m,2.3,km,12:00:09 AM,915,km/h,243.2° true,10/26/2021 14:07,N51° 59.802' E3° 16.179'
1322,9865,m,1.3,km,12:00:05 AM,910,km/h,245.7° true,10/26/2021 14:07,N51° 59.247' E3° 14.391'
1323,9865,m,1.5,km,12:00:06 AM,902,km/h,248.1° true,10/26/2021 14:07,N51° 58.966' E3° 13.384'
1324,9866,m,1.5,km,12:00:06 AM,893,km/h,250.6° true,10/26/2021 14:08,N51° 58.664' E3° 12.164'
1325,9868,m,1.5,km,12:00:06 AM,886,km/h,252.9° true,10/26/2021 14:08,N51° 58.397' E3° 10.935'
1326,9867,m,1.5,km,12:00:06 AM,879,km/h,255.3° true,10/26/2021 14:08,N51° 58.163' E3° 09.701'
1327,9872,m,1.5,km,12:00:06 AM,872,km/h,257.6° true,10/26/2021 14:08,N51° 57.963' E3° 08.462'
1328,9878,m,1.4,km,12:00:06 AM,866,km/h,260.0° true,10/26/2021 14:08,N51° 57.795' E3° 07.220'
1329,9881,m,1.4,km,12:00:06 AM,860,km/h,262.3° true,10/26/2021 14:08,N51° 57.660' E3° 05.977'
1330,9881,m,1.7,km,12:00:07 AM,854,km/h,264.2° true,10/26/2021 14:08,N51° 57.556' E3° 04.734'
1331,9883,m,2.8,km,12:00:12 AM,854,km/h,263.9° true,10/26/2021 14:08,N51° 57.466' E3° 03.289'
1332,9873,m,3.1,km,12:00:13 AM,854,km/h,263.8° true,10/26/2021 14:08,N51° 57.301' E3° 00.813'
1333,9869,m,2.1,km,12:00:09 AM,855,km/h,263.0° true,10/26/2021 14:09,N51° 57.121' E2° 58.132'
1334,9866,m,1.7,km,12:00:07 AM,860,km/h,260.5° true,10/26/2021 14:09,N51° 56.980' E2° 56.278'
1335,9866,m,2.4,km,12:00:10 AM,864,km/h,258.9° true,10/26/2021 14:09,N51° 56.831' E2° 54.836'
1336,9864,m,2.6,km,12:00:11 AM,867,km/h,258.2° true,10/26/2021 14:09,N51° 56.581' E2° 52.777'
1337,9862,m,3.4,km,12:00:14 AM,867,km/h,258.1° true,10/26/2021 14:09,N51° 56.289' E2° 50.510'
1338,9862,m,2.2,km,12:00:09 AM,867,km/h,258.2° true,10/26/2021 14:10,N51° 55.914' E2° 47.626'
1339,9860,m,2.9,km,12:00:12 AM,866,km/h,258.4° true,10/26/2021 14:10,N51° 55.675' E2° 45.772'
1340,9864,m,3.1,km,12:00:13 AM,865,km/h,258.5° true,10/26/2021 14:10,N51° 55.363' E2° 43.301'
1341,9864,m,2.9,km,12:00:12 AM,865,km/h,258.5° true,10/26/2021 14:10,N51° 55.027' E2° 40.625'
1342,9866,m,2.2,km,12:00:09 AM,867,km/h,257.3° true,10/26/2021 14:10,N51° 54.716' E2° 38.158'
1343,9863,m,3.4,km,12:00:14 AM,868,km/h,256.7° true,10/26/2021 14:10,N51° 54.458' E2° 36.311'
1344,9866,m,2.9,km,12:00:12 AM,868,km/h,256.5° true,10/26/2021 14:11,N51° 54.038' E2° 33.443'
1345,9869,m,2.9,km,12:00:12 AM,868,km/h,256.6° true,10/26/2021 14:11,N51° 53.674' E2° 30.986'
1346,9873,m,3.1,km,12:00:13 AM,867,km/h,256.7° true,10/26/2021 14:11,N51° 53.313' E2° 28.527'
1347,9874,m,3.9,km,12:00:16 AM,868,km/h,256.8° true,10/26/2021 14:11,N51° 52.923' E2° 25.866'
1348,9873,m,3.1,km,12:00:13 AM,869,km/h,256.8° true,10/26/2021 14:12,N51° 52.446' E2° 22.587'
1349,9872,m,3.1,km,12:00:13 AM,869,km/h,256.9° true,10/26/2021 14:12,N51° 52.059' E2° 19.921'
1350,9872,m,2.9,km,12:00:12 AM,869,km/h,256.9° true,10/26/2021 14:12,N51° 51.674' E2° 17.254'
1351,9870,m,2.7,km,12:00:11 AM,868,km/h,256.9° true,10/26/2021 14:12,N51° 51.320' E2° 14.792'
1352,9870,m,2.9,km,12:00:12 AM,866,km/h,257.0° true,10/26/2021 14:12,N51° 50.996' E2° 12.538'
1353,9878,m,2.9,km,12:00:12 AM,865,km/h,256.9° true,10/26/2021 14:13,N51° 50.646' E2° 10.084'
1354,9894,m,2.9,km,12:00:12 AM,864,km/h,256.7° true,10/26/2021 14:13,N51° 50.294' E2° 07.633'
1355,9918,m,1.7,km,12:00:07 AM,866,km/h,255.0° true,10/26/2021 14:13,N51° 49.937' E2° 05.188'
1356,9937,m,2.2,km,12:00:09 AM,868,km/h,253.3° true,10/26/2021 14:13,N51° 49.701' E2° 03.770'
1357,9948,m,2.7,km,12:00:11 AM,869,km/h,252.4° true,10/26/2021 14:13,N51° 49.365' E2° 01.959'
1358,9967,m,2.4,km,12:00:10 AM,870,km/h,251.3° true,10/26/2021 14:13,N51° 48.932' E1° 59.754'
1359,9994,m,2.2,km,12:00:09 AM,875,km/h,250.4° true,10/26/2021 14:14,N51° 48.514' E1° 57.757'
1360,10024,m,2.7,km,12:00:11 AM,879,km/h,249.6° true,10/26/2021 14:14,N51° 48.119' E1° 55.962'
1361,10062,m,2,km,12:00:08 AM,884,km/h,248.8° true,10/26/2021 14:14,N51° 47.614' E1° 53.769'
1362,10085,m,3.2,km,12:00:13 AM,887,km/h,248.4° true,10/26/2021 14:14,N51° 47.230' E1° 52.173'
1363,10124,m,3,km,12:00:12 AM,893,km/h,248.4° true,10/26/2021 14:14,N51° 46.592' E1° 49.579'
1364,10151,m,2.7,km,12:00:11 AM,897,km/h,248.5° true,10/26/2021 14:14,N51° 46.002' E1° 47.169'
1365,10170,m,3.2,km,12:00:13 AM,900,km/h,248.4° true,10/26/2021 14:15,N51° 45.461' E1° 44.947'
1366,10178,m,2.5,km,12:00:10 AM,900,km/h,248.5° true,10/26/2021 14:15,N51° 44.817' E1° 42.317'
1367,10179,m,2.7,km,12:00:11 AM,899,km/h,248.5° true,10/26/2021 14:15,N51° 44.322' E1° 40.293'
1368,10179,m,3.2,km,12:00:13 AM,895,km/h,248.6° true,10/26/2021 14:15,N51° 43.778' E1° 38.069'
1369,10181,m,2.7,km,12:00:11 AM,890,km/h,248.6° true,10/26/2021 14:15,N51° 43.141' E1° 35.451'
1370,10185,m,3.4,km,12:00:14 AM,886,km/h,248.5° true,10/26/2021 14:16,N51° 42.605' E1° 33.250'
1371,10181,m,3.2,km,12:00:13 AM,884,km/h,248.6° true,10/26/2021 14:16,N51° 41.924' E1° 30.463'
1372,10179,m,2.7,km,12:00:11 AM,883,km/h,248.6° true,10/26/2021 14:16,N51° 41.296' E1° 27.879'
1373,10185,m,3.2,km,12:00:13 AM,881,km/h,248.6° true,10/26/2021 14:16,N51° 40.765' E1° 25.697'
1374,10192,m,2.9,km,12:00:12 AM,881,km/h,248.5° true,10/26/2021 14:16,N51° 40.138' E1° 23.122'
1375,10197,m,3.2,km,12:00:13 AM,880,km/h,248.4° true,10/26/2021 14:17,N51° 39.557' E1° 20.749'
1376,10204,m,2.9,km,12:00:12 AM,880,km/h,248.3° true,10/26/2021 14:17,N51° 38.928' E1° 18.182'
1377,10207,m,3.4,km,12:00:14 AM,879,km/h,248.3° true,10/26/2021 14:17,N51° 38.343' E1° 15.816'
1378,10206,m,3.2,km,12:00:13 AM,878,km/h,248.4° true,10/26/2021 14:17,N51° 37.661' E1° 13.059'
1379,10212,m,3.4,km,12:00:14 AM,877,km/h,248.2° true,10/26/2021 14:18,N51° 37.031' E1° 10.502'
1380,10215,m,3.4,km,12:00:14 AM,876,km/h,248.3° true,10/26/2021 14:18,N51° 36.348' E1° 07.754'
1381,10224,m,3.4,km,12:00:14 AM,876,km/h,248.2° true,10/26/2021 14:18,N51° 35.668' E1° 05.008'
1382,10214,m,2.9,km,12:00:12 AM,877,km/h,248.1° true,10/26/2021 14:18,N51° 34.985' E1° 02.264'
1383,10212,m,2.9,km,12:00:12 AM,877,km/h,248.0° true,10/26/2021 14:18,N51° 34.398' E0° 59.910'
1384,10205,m,2.9,km,12:00:12 AM,878,km/h,247.9° true,10/26/2021 14:19,N51° 33.807' E0° 57.559'
1385,10200,m,2.9,km,12:00:12 AM,878,km/h,248.0° true,10/26/2021 14:19,N51° 33.214' E0° 55.207'
1386,10200,m,2.7,km,12:00:11 AM,878,km/h,247.9° true,10/26/2021 14:19,N51° 32.622' E0° 52.855'
1387,10201,m,2.9,km,12:00:12 AM,879,km/h,247.9° true,10/26/2021 14:19,N51° 32.078' E0° 50.701'
1388,10194,m,2.2,km,12:00:09 AM,879,km/h,247.9° true,10/26/2021 14:19,N51° 31.483' E0° 48.349'
1389,10195,m,2.2,km,12:00:09 AM,879,km/h,248.0° true,10/26/2021 14:20,N51° 31.038' E0° 46.585'
1390,10203,m,2.7,km,12:00:11 AM,877,km/h,247.9° true,10/26/2021 14:20,N51° 30.593' E0° 44.822'
1391,10216,m,2.9,km,12:00:12 AM,877,km/h,247.9° true,10/26/2021 14:20,N51° 30.049' E0° 42.674'
1392,10213,m,2.4,km,12:00:10 AM,875,km/h,247.9° true,10/26/2021 14:20,N51° 29.455' E0° 40.329'
1393,10209,m,2.7,km,12:00:11 AM,876,km/h,247.8° true,10/26/2021 14:20,N51° 28.961' E0° 38.380'
1394,10215,m,2.9,km,12:00:12 AM,877,km/h,247.7° true,10/26/2021 14:20,N51° 28.417' E0° 36.236'
1395,10211,m,2.9,km,12:00:12 AM,876,km/h,247.7° true,10/26/2021 14:21,N51° 27.819' E0° 33.895'
1396,10204,m,3.7,km,12:00:15 AM,877,km/h,247.7° true,10/26/2021 14:21,N51° 27.222' E0° 31.557'
1397,10206,m,3.4,km,12:00:14 AM,878,km/h,247.8° true,10/26/2021 14:21,N51° 26.475' E0° 28.633'
1398,10224,m,2.4,km,12:00:10 AM,877,km/h,247.7° true,10/26/2021 14:21,N51° 25.778' E0° 25.901'
1399,10248,m,3.4,km,12:00:14 AM,875,km/h,247.5° true,10/26/2021 14:21,N51° 25.278' E0° 23.953'
1400,10282,m,2.7,km,12:00:11 AM,873,km/h,247.5° true,10/26/2021 14:22,N51° 24.576' E0° 21.236'
1401,10313,m,3.1,km,12:00:13 AM,872,km/h,247.5° true,10/26/2021 14:22,N51° 24.026' E0° 19.106'
1402,10350,m,3.6,km,12:00:15 AM,870,km/h,247.5° true,10/26/2021 14:22,N51° 23.375' E0° 16.594'
1403,10406,m,3.1,km,12:00:13 AM,869,km/h,247.5° true,10/26/2021 14:22,N51° 22.627' E0° 13.701'
1404,10453,m,3.1,km,12:00:13 AM,868,km/h,247.4° true,10/26/2021 14:23,N51° 21.980' E0° 11.199'
1405,10487,m,3.4,km,12:00:14 AM,872,km/h,247.4° true,10/26/2021 14:23,N51° 21.330' E0° 08.699'
1406,10512,m,3.4,km,12:00:14 AM,875,km/h,247.3° true,10/26/2021 14:23,N51° 20.627' E0° 05.997'
1407,10513,m,2.7,km,12:00:11 AM,875,km/h,247.3° true,10/26/2021 14:23,N51° 19.920' E0° 03.287'
1408,10520,m,2.9,km,12:00:12 AM,873,km/h,247.2° true,10/26/2021 14:23,N51° 19.363' E0° 01.159'
1409,10526,m,3.4,km,12:00:14 AM,873,km/h,247.2° true,10/26/2021 14:24,N51° 18.755' W0° 01.155'
1410,10523,m,2.9,km,12:00:12 AM,871,km/h,247.3° true,10/26/2021 14:24,N51° 18.046' W0° 03.852'
1411,10522,m,3.1,km,12:00:13 AM,871,km/h,247.2° true,10/26/2021 14:24,N51° 17.440' W0° 06.162'
1412,10520,m,3.1,km,12:00:13 AM,871,km/h,247.2° true,10/26/2021 14:24,N51° 16.782' W0° 08.660'
1413,10518,m,3.4,km,12:00:14 AM,872,km/h,247.1° true,10/26/2021 14:25,N51° 16.123' W0° 11.158'
1414,10512,m,3.4,km,12:00:14 AM,874,km/h,247.1° true,10/26/2021 14:25,N51° 15.411' W0° 13.849'
1415,10516,m,2.9,km,12:00:12 AM,876,km/h,247.2° true,10/26/2021 14:25,N51° 14.699' W0° 16.544'
1416,10529,m,3.4,km,12:00:14 AM,877,km/h,247.2° true,10/26/2021 14:25,N51° 14.089' W0° 18.862'
1417,10541,m,3.7,km,12:00:15 AM,879,km/h,247.1° true,10/26/2021 14:25,N51° 13.375' W0° 21.568'
1418,10553,m,1.5,km,12:00:06 AM,877,km/h,248.7° true,10/26/2021 14:26,N51° 12.606' W0° 24.472'
1419,10559,m,1.7,km,12:00:07 AM,873,km/h,250.7° true,10/26/2021 14:26,N51° 12.320' W0° 25.643'
1420,10561,m,2.4,km,12:00:10 AM,871,km/h,252.0° true,10/26/2021 14:26,N51° 12.018' W0° 27.022'
1421,10556,m,3.1,km,12:00:13 AM,870,km/h,252.7° true,10/26/2021 14:26,N51° 11.615' W0° 29.002'
1422,10560,m,2.7,km,12:00:11 AM,870,km/h,252.9° true,10/26/2021 14:26,N51° 11.110' W0° 31.582'
1423,10569,m,2.9,km,12:00:12 AM,871,km/h,252.6° true,10/26/2021 14:26,N51° 10.688' W0° 33.767'
1424,10573,m,2.9,km,12:00:12 AM,871,km/h,252.3° true,10/26/2021 14:27,N51° 10.219' W0° 36.149'
1425,10575,m,3.1,km,12:00:13 AM,872,km/h,252.0° true,10/26/2021 14:27,N51° 09.743' W0° 38.526'
1426,10573,m,2.4,km,12:00:10 AM,872,km/h,252.5° true,10/26/2021 14:27,N51° 09.219' W0° 41.100'
1427,10571,m,2.7,km,12:00:11 AM,869,km/h,253.9° true,10/26/2021 14:27,N51° 08.826' W0° 43.085'
1428,10574,m,3.4,km,12:00:14 AM,868,km/h,254.4° true,10/26/2021 14:27,N51° 08.428' W0° 45.277'
1429,10577,m,3.1,km,12:00:13 AM,867,km/h,254.4° true,10/26/2021 14:28,N51° 07.939' W0° 48.069'
1430,10579,m,2.9,km,12:00:12 AM,865,km/h,254.3° true,10/26/2021 14:28,N51° 07.485' W0° 50.657'
1431,10576,m,3.1,km,12:00:13 AM,863,km/h,253.9° true,10/26/2021 14:28,N51° 07.064' W0° 53.039'
1432,10563,m,2.9,km,12:00:12 AM,862,km/h,253.6° true,10/26/2021 14:28,N51° 06.598' W0° 55.611'
1433,10551,m,2.9,km,12:00:12 AM,863,km/h,253.5° true,10/26/2021 14:28,N51° 06.160' W0° 57.978'
1434,10544,m,3.4,km,12:00:14 AM,864,km/h,253.4° true,10/26/2021 14:29,N51° 05.719' W1° 00.346'
1435,10535,m,2.9,km,12:00:12 AM,862,km/h,253.3° true,10/26/2021 14:29,N51° 05.201' W1° 03.108'
1436,10530,m,4.1,km,12:00:17 AM,861,km/h,253.2° true,10/26/2021 14:29,N51° 04.755' W1° 05.469'
1437,10540,m,3.6,km,12:00:15 AM,860,km/h,253.3° true,10/26/2021 14:29,N51° 04.122' W1° 08.807'
1438,10551,m,4.1,km,12:00:17 AM,861,km/h,253.3° true,10/26/2021 14:30,N51° 03.568' W1° 11.752'
1439,10551,m,3.8,km,12:00:16 AM,862,km/h,253.2° true,10/26/2021 14:30,N51° 02.938' W1° 15.092'
1440,10551,m,4.1,km,12:00:17 AM,862,km/h,253.1° true,10/26/2021 14:30,N51° 02.340' W1° 18.235'
1441,10542,m,4.1,km,12:00:17 AM,863,km/h,253.1° true,10/26/2021 14:30,N51° 01.701' W1° 21.574'
1442,10545,m,4.1,km,12:00:17 AM,864,km/h,253.1° true,10/26/2021 14:31,N51° 01.061' W1° 24.914'
1443,10542,m,3.8,km,12:00:16 AM,863,km/h,253.2° true,10/26/2021 14:31,N51° 00.422' W1° 28.259'
1444,10543,m,3.6,km,12:00:15 AM,862,km/h,253.2° true,10/26/2021 14:31,N50° 59.824' W1° 31.402'
1445,10543,m,2.9,km,12:00:12 AM,861,km/h,253.1° true,10/26/2021 14:32,N50° 59.263' W1° 34.345'
1446,10548,m,4.1,km,12:00:17 AM,862,km/h,253.0° true,10/26/2021 14:32,N50° 58.813' W1° 36.697'
1447,10545,m,3.4,km,12:00:14 AM,862,km/h,253.0° true,10/26/2021 14:32,N50° 58.169' W1° 40.027'
1448,10548,m,3.8,km,12:00:16 AM,863,km/h,253.0° true,10/26/2021 14:32,N50° 57.640' W1° 42.769'
1449,10554,m,3.6,km,12:00:15 AM,863,km/h,253.1° true,10/26/2021 14:33,N50° 57.036' W1° 45.908'
1450,10558,m,3.6,km,12:00:15 AM,863,km/h,252.9° true,10/26/2021 14:33,N50° 56.472' W1° 48.851'
1451,10559,m,3.4,km,12:00:14 AM,862,km/h,252.8° true,10/26/2021 14:33,N50° 55.902' W1° 51.790'
1452,10554,m,3.6,km,12:00:15 AM,862,km/h,252.8° true,10/26/2021 14:33,N50° 55.368' W1° 54.529'
1453,10552,m,3.6,km,12:00:15 AM,864,km/h,252.8° true,10/26/2021 14:34,N50° 54.795' W1° 57.463'
1454,10555,m,3.1,km,12:00:13 AM,864,km/h,252.7° true,10/26/2021 14:34,N50° 54.220' W2° 00.401'
1455,10549,m,3.1,km,12:00:13 AM,865,km/h,252.7° true,10/26/2021 14:34,N50° 53.718' W2° 02.947'
1456,10548,m,3.1,km,12:00:13 AM,866,km/h,252.7° true,10/26/2021 14:34,N50° 53.217' W2° 05.495'
1457,10547,m,3.6,km,12:00:15 AM,865,km/h,252.7° true,10/26/2021 14:34,N50° 52.717' W2° 08.046'
1458,10551,m,3.4,km,12:00:14 AM,866,km/h,252.6° true,10/26/2021 14:35,N50° 52.139' W2° 10.986'
1459,10553,m,4.3,km,12:00:18 AM,867,km/h,252.6° true,10/26/2021 14:35,N50° 51.597' W2° 13.730'
1460,10554,m,3.1,km,12:00:13 AM,866,km/h,252.5° true,10/26/2021 14:35,N50° 50.897' W2° 17.260'
1461,10558,m,2.9,km,12:00:12 AM,865,km/h,252.5° true,10/26/2021 14:35,N50° 50.391' W2° 19.807'
1462,10563,m,3.1,km,12:00:13 AM,864,km/h,252.5° true,10/26/2021 14:36,N50° 49.924' W2° 22.154'
1463,10564,m,3.8,km,12:00:16 AM,864,km/h,252.3° true,10/26/2021 14:36,N50° 49.417' W2° 24.694'
1464,10557,m,2.4,km,12:00:10 AM,861,km/h,253.0° true,10/26/2021 14:36,N50° 48.788' W2° 27.815'
1465,10563,m,2.1,km,12:00:09 AM,857,km/h,254.7° true,10/26/2021 14:36,N50° 48.412' W2° 29.767'
1466,10571,m,2.4,km,12:00:10 AM,853,km/h,256.1° true,10/26/2021 14:36,N50° 48.108' W2° 31.529'
1467,10572,m,2.1,km,12:00:09 AM,851,km/h,257.5° true,10/26/2021 14:37,N50° 47.801' W2° 33.491'
1468,10572,m,2.1,km,12:00:09 AM,849,km/h,258.8° true,10/26/2021 14:37,N50° 47.553' W2° 35.261'
1469,10564,m,2.4,km,12:00:10 AM,848,km/h,260.3° true,10/26/2021 14:37,N50° 47.331' W2° 37.035'
1470,10566,m,3.8,km,12:00:16 AM,849,km/h,260.1° true,10/26/2021 14:37,N50° 47.115' W2° 39.016'
1471,10562,m,3.5,km,12:00:15 AM,850,km/h,260.1° true,10/26/2021 14:37,N50° 46.765' W2° 42.186'
1472,10573,m,3.8,km,12:00:16 AM,851,km/h,260.1° true,10/26/2021 14:38,N50° 46.437' W2° 45.159'
1473,10577,m,3.5,km,12:00:15 AM,851,km/h,260.1° true,10/26/2021 14:38,N50° 46.085' W2° 48.334'
1474,10578,m,3.5,km,12:00:15 AM,850,km/h,260.0° true,10/26/2021 14:38,N50° 45.755' W2° 51.308'
1475,10574,m,3.5,km,12:00:15 AM,850,km/h,259.9° true,10/26/2021 14:38,N50° 45.421' W2° 54.281'
1476,10576,m,3.8,km,12:00:16 AM,850,km/h,259.9° true,10/26/2021 14:39,N50° 45.086' W2° 57.252'
1477,10580,m,4,km,12:00:17 AM,849,km/h,259.8° true,10/26/2021 14:39,N50° 44.727' W3° 00.421'
1478,10583,m,4,km,12:00:17 AM,850,km/h,259.8° true,10/26/2021 14:39,N50° 44.342' W3° 03.783'
1479,10578,m,3.3,km,12:00:14 AM,850,km/h,259.8° true,10/26/2021 14:39,N50° 43.960' W3° 07.149'
1480,10579,m,3.3,km,12:00:14 AM,847,km/h,259.7° true,10/26/2021 14:40,N50° 43.644' W3° 09.919'
1481,10579,m,3.3,km,12:00:14 AM,846,km/h,259.7° true,10/26/2021 14:40,N50° 43.326' W3° 12.679'
1482,10580,m,4,km,12:00:17 AM,846,km/h,259.6° true,10/26/2021 14:40,N50° 43.007' W3° 15.436'
1483,10575,m,3.1,km,12:00:13 AM,845,km/h,259.5° true,10/26/2021 14:40,N50° 42.618' W3° 18.780'
1484,10572,m,2.6,km,12:00:11 AM,846,km/h,258.9° true,10/26/2021 14:41,N50° 42.319' W3° 21.334'
1485,10570,m,2.6,km,12:00:11 AM,848,km/h,258.2° true,10/26/2021 14:41,N50° 42.049' W3° 23.493'
1486,10569,m,2.8,km,12:00:12 AM,850,km/h,258.0° true,10/26/2021 14:41,N50° 41.764' W3° 25.651'
1487,10574,m,3.5,km,12:00:15 AM,850,km/h,258.0° true,10/26/2021 14:41,N50° 41.446' W3° 28.009'
1488,10572,m,3.1,km,12:00:13 AM,849,km/h,258.0° true,10/26/2021 14:41,N50° 41.048' W3° 30.957'
1489,10575,m,2.6,km,12:00:11 AM,848,km/h,257.9° true,10/26/2021 14:42,N50° 40.703' W3° 33.509'
1490,10575,m,2.4,km,12:00:10 AM,848,km/h,258.1° true,10/26/2021 14:42,N50° 40.411' W3° 35.664'
1491,10578,m,3.3,km,12:00:14 AM,848,km/h,258.2° true,10/26/2021 14:42,N50° 40.149' W3° 37.624'
1492,10584,m,2.4,km,12:00:10 AM,850,km/h,258.1° true,10/26/2021 14:42,N50° 39.786' W3° 40.369'
1493,10579,m,3.5,km,12:00:15 AM,849,km/h,258.2° true,10/26/2021 14:42,N50° 39.524' W3° 42.332'
1494,10582,m,3.1,km,12:00:13 AM,849,km/h,258.1° true,10/26/2021 14:43,N50° 39.133' W3° 45.276'
1495,10585,m,3.1,km,12:00:13 AM,849,km/h,258.1° true,10/26/2021 14:43,N50° 38.793' W3° 47.827'
1496,10581,m,3.1,km,12:00:13 AM,850,km/h,258.1° true,10/26/2021 14:43,N50° 38.452' W3° 50.378'
1497,10579,m,3.1,km,12:00:13 AM,852,km/h,258.1° true,10/26/2021 14:43,N50° 38.111' W3° 52.931'
1498,10579,m,3.1,km,12:00:13 AM,852,km/h,258.1° true,10/26/2021 14:44,N50° 37.768' W3° 55.487'
1499,10581,m,3.3,km,12:00:14 AM,852,km/h,258.0° true,10/26/2021 14:44,N50° 37.425' W3° 58.044'
1500,10578,m,3.5,km,12:00:15 AM,851,km/h,258.0° true,10/26/2021 14:44,N50° 37.053' W4° 00.796'
1501,10579,m,3.3,km,12:00:14 AM,851,km/h,257.8° true,10/26/2021 14:44,N50° 36.654' W4° 03.741'
1502,10580,m,3.3,km,12:00:14 AM,851,km/h,257.9° true,10/26/2021 14:44,N50° 36.276' W4° 06.487'
1503,10579,m,4,km,12:00:17 AM,853,km/h,257.8° true,10/26/2021 14:45,N50° 35.901' W4° 09.236'
1504,10578,m,3.1,km,12:00:13 AM,852,km/h,257.7° true,10/26/2021 14:45,N50° 35.443' W4° 12.579'
1505,10579,m,3.1,km,12:00:13 AM,852,km/h,257.7° true,10/26/2021 14:45,N50° 35.090' W4° 15.131'
1506,10582,m,3.8,km,12:00:16 AM,851,km/h,257.7° true,10/26/2021 14:45,N50° 34.736' W4° 17.682'
1507,10581,m,3.8,km,12:00:16 AM,851,km/h,257.6° true,10/26/2021 14:46,N50° 34.300' W4° 20.819'
1508,10581,m,3.5,km,12:00:15 AM,850,km/h,257.6° true,10/26/2021 14:46,N50° 33.863' W4° 23.954'
1509,10587,m,3.1,km,12:00:13 AM,851,km/h,257.6° true,10/26/2021 14:46,N50° 33.452' W4° 26.890'
1510,10591,m,1.9,km,12:00:08 AM,853,km/h,256.2° true,10/26/2021 14:46,N50° 33.095' W4° 29.436'
1511,10592,m,1.9,km,12:00:08 AM,854,km/h,254.5° true,10/26/2021 14:47,N50° 32.851' W4° 30.997'
1512,10589,m,1.9,km,12:00:08 AM,855,km/h,253.0° true,10/26/2021 14:47,N50° 32.578' W4° 32.548'
1513,10588,m,2.1,km,12:00:09 AM,856,km/h,251.6° true,10/26/2021 14:47,N50° 32.279' W4° 34.089'
1514,10586,m,2.1,km,12:00:09 AM,858,km/h,250.1° true,10/26/2021 14:47,N50° 31.914' W4° 35.811'
1515,10583,m,2.1,km,12:00:09 AM,860,km/h,248.5° true,10/26/2021 14:47,N50° 31.520' W4° 37.520'
